keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
criminal attorney near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,1,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"At Rollins Law Group , we understand what you're going through and can provide the reassurance, skill, and support you need at this critical point in your life. Take the first step in your defense by contacting us at (310) 807-2282 today.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal attorney near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,"THE BEST 10 Criminal Defense Law near EL SEGUNDO, CA - Yelp",https://m.yelp.com/search?cflt=criminaldefense&find_loc=El+Segundo%2C+CA,"The Best 10 Criminal Defense Law near El Segundo, CA · Castillo's Paralegal Services · Rollins Law Group · Law Offices of Decio Rangel, Jr · Budris Law Group · Law ...",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
attorney criminal defense,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal defence lawyer,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal defence lawyer,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,The Rondeau Law Firm: Criminal Defense attorneys | Health care ...,https://www.rondeaufirm.com/,"Call The Rondeau Law Firm in El Segundo, California, at 310 ... As a former public defender, attorney Rondeau has extensive criminal defense experience.",,,,,,,,,rondeaufirm.com,7,17,-1,238,16,2586,,
criminal defense attorney,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal defense attorney,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,"THE BEST 10 Criminal Defense Law near EL SEGUNDO, CA - Yelp",https://m.yelp.com/search?cflt=criminaldefense&find_loc=El+Segundo%2C+CA,"Best Criminal Defense Law in El Segundo, CA - Castillo's Paralegal Services, Rollins Law Group, Law Offices of Decio Rangel, Jr, Budris Law Group, ...",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
criminal defense lawyer,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal defense lawyers,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal justice lawyer,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,1,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal justice lawyer,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,The Rondeau Law Firm: Criminal Defense attorneys | Health care ...,https://www.rondeaufirm.com/,"Your Advocate In Criminal And Health Care Law Matters. Attorney Charles R. Rondeau brings over 30 years of legal experience to the table, with a practice that ...",,,,,,,,,rondeaufirm.com,7,17,-1,238,16,2586,,
criminal lawyer,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,Call us at (310) 807-2282 or via our online contact form for a free initial consultation with a Southern California criminal defense attorney— Hablamos español.,,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal law firm,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,The Rondeau Law Firm: Criminal Defense attorneys | Health care ...,https://www.rondeaufirm.com/,Call 310-861-6008 Today. Home · About · Charles R Rondeau. Practice Areas. Criminal Defense · Expungements · White Collar Criminal Defense.,,,,,,,,,rondeaufirm.com,7,17,-1,238,16,2586,,
criminal law firm,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal lawyer near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,Call us at (310) 807-2282 or via our online contact form for a free initial consultation with a Southern California criminal defense attorney— Hablamos español.,,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
criminal lawyer near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,"THE BEST 10 Criminal Defense Law near EL SEGUNDO, CA - Yelp",https://m.yelp.com/search?cflt=criminaldefense&find_loc=El+Segundo%2C+CA,"The Best 10 Criminal Defense Law near El Segundo, CA · Castillo's Paralegal Services · Rollins Law Group · Law Offices of Decio Rangel, Jr · Budris Law Group · Law ...",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
defence lawyer,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
defense attorney,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
defense attorney,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,The Rondeau Law Firm: Criminal Defense attorneys | Health care ...,https://www.rondeaufirm.com/,"Call The Rondeau Law Firm in El Segundo, California, at 310-861-6008 and speak with an experienced attorney who can help you with professional license ...",,,,,,,,,rondeaufirm.com,7,17,-1,238,16,2586,,
defense attorney near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,1,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We aim to provide you with skilled, caring, and aggressive defense representation with your best interests at heart. Call us at (310) 807-2282 or via our online contact form for a free initial consultation with a Southern California criminal defense attorney— Hablamos español.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rollinslawgroup.com,16,30,1,498,118,1198,,
dwi defense attorney near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Affordable El Segundo DUI Attorney - Esfandi Law Group,https://esfandilawfirm.com/el-segundo-dui-attorney/,"Get An Affordable El Segundo DUI Attorney Near Me. If you or a loved one is facing DUI charges in El Segundo, you must contact a top-rated DUI attorney near you ...",,,,,,,,,esfandilawfirm.com,35,45,-1,31381,1668,31407,,
defense lawyers near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,"THE BEST 10 Criminal Defense Law near EL SEGUNDO, CA - Yelp",https://m.yelp.com/search?cflt=criminaldefense&find_loc=El+Segundo%2C+CA,"The Best 10 Criminal Defense Law near El Segundo, CA · Castillo's Paralegal Services · Rollins Law Group · Law Offices of Decio Rangel, Jr · Budris Law Group · Law ...",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
expungement lawyers near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,1,"El Segundo, CA - Law Office of Mark A. Velez",https://www.mavlawcorp.com/el-segundo-ca,"Experienced Legal Team: At The Law Office of Mark A. Velez , we specialize in post-conviction representation and record expungement. With years of experience handling cases in El Segundo and surrounding areas, we know how to navigate the legal system effectively and efficiently.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,mavlawcorp.com,21,21,7,668,33,7498,,
expungement lawyers near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,El Segundo Expungement Attorney,https://www.losangelescriminaldefenselawyer.org/expungement-attorney-el-segundo-ca/,"If you want your previous criminal case to be expunged, our El Segundo law firm can expertly handle your case. We have excellent Expungement Attorneys who ...",,,,,,,,,losangelescriminaldefenselawyer.org,41,28,1,386441,905,1121885,,
federal defense attorney,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,The Rollins Law Group is exclusively dedicated to state and federal criminal defense. That means we do nothing else but fight for those who are under criminal ...,,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
federal defense attorney,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,El Segundo Criminal Attorney - Los Angeles Federal Criminal ...,https://crimlawla.com/el-segundo-criminal-attorney/,"The team of criminal defense lawyers of Gurovich, Berk & Associates has been defending individuals in criminal case in El Segundo, CA for many years. Our ...",,,,,,,,,crimlawla.com,17,30,-1,1549,181,150848,,
lawyer for assault charge,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,1,El Segundo Assault & Battery Lawyer | Criminal Defense Attorney,https://www.rollinslawgroup.com/criminal-defense/assault-battery/,"With 25+ years in practice, Attorney Kendric Rollins provides aggressive and thorough representation in helping you seek the best possible outcome for your situation. Schedule a free initial consultation with our Southern California assault and battery attorney. You can reach us online or at (310) 807-2282.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rollinslawgroup.com,16,30,1,498,118,1198,,
lawyer for assault charge,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,2,El Segundo Assault Defense,https://www.losangelescriminaldefenselawyer.org/assault-defense-el-segundo-ca/,"If you're currently facing assault charges, our El Segundo law firm can expertly handle your case. We have a team of experienced Assault Defense Attorneys ...",,,,,,,,,losangelescriminaldefenselawyer.org,41,28,1,386441,905,1121885,,
lawyer for assault charge,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,Rollins Law Group: El Segundo Criminal Defense Lawyer,https://www.rollinslawgroup.com/,"We are based in the Los Angeles area, we handle criminal cases and appeals statewide. These can range from DUI to drug crimes, assault and battery, theft ...",,,,,,,,,rollinslawgroup.com,16,30,1,498,118,1198,,
owi attorney near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,1,Affordable El Segundo DUI Attorney - Esfandi Law Group,https://esfandilawfirm.com/el-segundo-dui-attorney/,How Do You Get A DUI Charge in El Segundo? · A consistent winning track record · Defense by a top-rated Criminal Law Expert with more than 21 years of experience ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,esfandilawfirm.com,35,45,-1,31381,1668,31407,,
owi attorney near me,El Segundo,CriminalLaw-HighVolume -- El Segundo.xlsx,3,"Best Dui Attorney near El Segundo, CA - Yelp",https://m.yelp.com/search?find_desc=Dui+Attorney&find_loc=El+Segundo%2C+CA,"Law Office of David Dastrup · (135 reviews). Criminal Defense Law · DUI Law · Traffic Ticketing Law. 5.6 mi · 18411 Crenshaw Blvd, Ste 400 Torrance, CA 90504.",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
copyright infringement attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Intellectual Property Litigation Lawyers Near El Segundo,https://www.novianlaw.com/practice-areas/intellectual-property/intellectual-property-litigation-lawyers-el-segundo/,Are you searching for established Intellectual Property Litigation Lawyers? Our firm represents individuals and corporations in El Segundo.,,,,,,,,,novianlaw.com,25,33,-1,512,260,512,,
attorney trademark,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"We are a full-service patent and trademark prosecution firm. We help inventors and entrepreneurs research, protect, and monetize their intellectual property in ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
attorney trademark,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Los Angeles Trademark Attorney | California Patent Lawyer | Milord ...,https://www.milordlaw.com/,"Call (310) 226-7878 - Milord & Associates, PC. is dedicated to serving our clients with a range of legal services including Trademark and Patent cases.",,,,,,,,,milordlaw.com,19,28,3,23759,149,24453,,
copyright infringement lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Intellectual Property Litigation Lawyers Near El Segundo,https://www.novianlaw.com/practice-areas/intellectual-property/intellectual-property-litigation-lawyers-el-segundo/,Are you searching for established Intellectual Property Litigation Lawyers? Our firm represents individuals and corporations in El Segundo.,,,,,,,,,novianlaw.com,25,33,-1,512,260,512,,
copyright attorney near me,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
copyright attorney near me,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,"TOP 10 BEST Trademark Attorney near El Segundo, CA - Yelp",https://m.yelp.com/search?find_desc=Trademark+Attorney&find_loc=El+Segundo%2C+CA,"Top 10 Best Trademark Attorney in El Segundo, CA - February 2025 - Yelp - Omni Legal Group, Cohen Business Law Group, OC Patent Lawyer, MAD IP, The Internet ...",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
el segundo trademark lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
intellectual property attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,2,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,,,boldip.com,37,44,1,58013,1740,153747,,
intellectual property attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Intellectual Property Litigation Lawyers Near El Segundo,https://www.novianlaw.com/practice-areas/intellectual-property/intellectual-property-litigation-lawyers-el-segundo/,Are you searching for established Intellectual Property Litigation Lawyers? Our firm represents individuals and corporations in El Segundo.,,,,,,,,,novianlaw.com,25,33,-1,512,260,512,,
el segundo trademark attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,2,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,,,boldip.com,37,44,1,58013,1740,153747,,
intellectual property law firm,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
intellectual property law firm,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Intellectual Property Litigation Lawyers Near El Segundo,https://www.novianlaw.com/practice-areas/intellectual-property/intellectual-property-litigation-lawyers-el-segundo/,Are you searching for established Intellectual Property Litigation Lawyers? Our firm represents individuals and corporations in El Segundo.,,,,,,,,,novianlaw.com,25,33,-1,512,260,512,,
intellectual property lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
intellectual property lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Intellectual Property Litigation Lawyers Near El Segundo,https://www.novianlaw.com/practice-areas/intellectual-property/intellectual-property-litigation-lawyers-el-segundo/,Are you searching for established Intellectual Property Litigation Lawyers? Our firm represents individuals and corporations in El Segundo.,,,,,,,,,novianlaw.com,25,33,-1,512,260,512,,
ip attorney near me,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,2,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,,,boldip.com,37,44,1,58013,1740,153747,,
copyright lawyer near me,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,"Copyrights | Los Angeles, California Intellectual Property Lawyer",https://www.milordlaw.com/practice-areas/copyrights/,"Call (310) 226-7878 - Milord & Associates, PC. is dedicated to serving our clients with a range of legal services including Intellectual Property and Patent ...",,,,,,,,,milordlaw.com,19,28,3,23759,149,24453,,
ip law attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
ip law attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Intellectual Property Litigation Lawyers Near El Segundo,https://www.novianlaw.com/practice-areas/intellectual-property/intellectual-property-litigation-lawyers-el-segundo/,Are you searching for established Intellectual Property Litigation Lawyers? Our firm represents individuals and corporations in El Segundo.,,,,,,,,,novianlaw.com,25,33,-1,512,260,512,,
lawyer for trademark,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,2,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,,,boldip.com,37,44,1,58013,1740,153747,,
lawyer for trademark,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Los Angeles Trademark Attorney | California Patent Lawyer | Milord ...,https://www.milordlaw.com/,"Call (310) 226-7878 - Milord & Associates, PC. is dedicated to serving our clients with a range of legal services including Trademark and Patent cases.",,,,,,,,,milordlaw.com,19,28,3,23759,149,24453,,
patent attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
patent attorney near me,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
patent lawyer near me,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
patent lawyers,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
property attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Real Estate Attorneys - Stone & Sallus Law,https://www.stonesalluslaw.com/locations/el-segundo/real-estate-attorney/,"Our experienced real estate attorneys specialize in matters related to property, including buying and selling, ownership, management, compliance and other ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stonesalluslaw.com,29,35,1,8704,702,8710,,
property attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,"Real Estate and Business Lawyers | El Segundo, Los Angeles",https://www.stonesalluslaw.com/,"At Stone & Sallus we help businesses and individuals with business law, real estate, estate planning and dispute resolution. Contact us today.",,,,,,,,,stonesalluslaw.com,29,35,1,8704,702,8710,,
property lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Real Estate Attorneys - Stone & Sallus Law,https://www.stonesalluslaw.com/locations/el-segundo/real-estate-attorney/,"Our experienced real estate attorneys specialize in matters related to property, including buying and selling, ownership, management, compliance and other ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stonesalluslaw.com,29,35,1,8704,702,8710,,
property lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,"Real Estate and Business Lawyers | El Segundo, Los Angeles",https://www.stonesalluslaw.com/,"At Stone & Sallus we help businesses and individuals with business law, real estate, estate planning and dispute resolution. Contact us today.",,,,,,,,,stonesalluslaw.com,29,35,1,8704,702,8710,,
software patent attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
trademark attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,boldip.com,37,44,1,58013,1740,153747,,
trademark attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Los Angeles Trademark Attorney | California Patent Lawyer | Milord ...,https://www.milordlaw.com/,"Milord A. Keshishian practices law with a focus on intellectual property rights. His training and experience includes the areas of patent, trademark, copyright.",,,,,,,,,milordlaw.com,19,28,3,23759,149,24453,,
trademark attorney near me,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,,,boldip.com,37,44,1,58013,1740,153747,,
trademark infringement attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,2,"TOP 10 BEST Trademark Attorney near El Segundo, CA - Yelp",https://m.yelp.com/search?find_desc=Trademark+Attorney&find_loc=El+Segundo%2C+CA,"Top 10 Best Trademark Attorney in El Segundo, CA - February 2025 - Yelp - Omni Legal Group, Cohen Business Law Group, OC Patent Lawyer, MAD IP, The Internet ...",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
trademark infringement attorney,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,,,boldip.com,37,44,1,58013,1740,153747,,
uspto trademark lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,"Trademark and Patent Attorney in El Segundo, CA - Axenfeld Law",https://axenfeldlaw.com/city/trademark-and-patent-and-intellectual-property-law-services-in-el-segundo-ca/,"Axenfeld Law has experience in representing El Segundo, CA businesses and individuals before the U.S. Patent and Trademark Office (“USPTO”) involving both ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,axenfeldlaw.com,14,25,6,546,61,546,,
uspto trademark lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,2,"TOP 10 BEST Trademark Attorney near El Segundo, CA - Yelp",https://m.yelp.com/search?find_desc=Trademark+Attorney&find_loc=El+Segundo%2C+CA,"Best Trademark Attorney near El Segundo, CA · Omni Legal Group · Cohen Business Law Group · OC Patent Lawyer · MAD IP · The Internet Law Group · Innovent Law · Carbon ...",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
uspto trademark lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Los Angeles Trademark Attorney | California Patent Lawyer | Milord ...,https://www.milordlaw.com/,"Call (310) 226-7878 - Milord & Associates, PC. is dedicated to serving our clients with a range of legal services including Trademark and Patent cases.",,,,,,,,,milordlaw.com,19,28,3,23759,149,24453,,
trademark lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,2,El Segundo Patent Attorney | Intellectual Property & Trademark,https://boldip.com/location/el-segundo-ca-patent-attorney/,"El Segundo patent attorneys at Bold Patents provide expert legal services in intellectual property, including patent prosecution and litigation.",,,,,,,,,boldip.com,37,44,1,58013,1740,153747,,
trademark lawyer,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,3,Los Angeles Trademark Attorney | California Patent Lawyer | Milord ...,https://www.milordlaw.com/,"Call (310) 226-7878 - Milord & Associates, PC. is dedicated to serving our clients with a range of legal services including Trademark and Patent cases.",,,,,,,,,milordlaw.com,19,28,3,23759,149,24453,,
trademark lawyer near me,El Segundo,IntellectualProperty-HighVolume-- El Segundo.xlsx,1,"TOP 10 BEST Trademark Attorney near El Segundo, CA - Yelp",https://m.yelp.com/search?find_desc=Trademark+Attorney&find_loc=El+Segundo%2C+CA,"Best Trademark Attorney near El Segundo, CA",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,m.yelp.com,0,0,0,0,0,0,,
